epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
-1,0,0,0,0,3000,334,666
0,0.7174520492553711,0.8484042286872864,0.9358802437782288,0.4348234534263611,3150,352,698
1,0.7239416837692261,0.8465007543563843,0.9340839982032776,0.45405977964401245,3300,369,731
2,0.7058706283569336,0.8482571840286255,0.9851509928703308,0.4452398717403412,3450,391,759
3,0.7332268357276917,0.8666977882385254,0.9771720767021179,0.4239676892757416,3600,413,787
4,0.7321286201477051,0.8736172318458557,0.8791330456733704,0.3885701596736908,3750,440,810
5,0.7333266735076904,0.8654661178588867,0.8833667635917664,0.40589845180511475,3900,463,837
6,0.7314296960830688,0.8705723285675049,0.9004769921302795,0.39416053891181946,4050,482,868
7,0.7549920082092285,0.8684109449386597,0.8418835401535034,0.3890587091445923,4200,500,900
8,0.7392172813415527,0.8622159361839294,0.9257262349128723,0.4009664058685303,4350,524,926
9,0.7374201416969299,0.8654871582984924,0.9276962280273438,0.4081597924232483,4500,548,952
10,0.7591853141784668,0.8625443577766418,0.7897698879241943,0.397186815738678,4650,567,983
11,0.7595846652984619,0.8565496802330017,0.8157237768173218,0.42060521245002747,4800,588,1012
12,0.7552915215492249,0.8695833086967468,0.7891983389854431,0.39205095171928406,4950,618,1032
13,0.7410143613815308,0.8623166680335999,0.8431194424629211,0.419916570186615,5100,636,1064
14,0.7552915215492249,0.8731770515441895,0.8373352885246277,0.3843225836753845,5250,656,1094
15,0.7608826160430908,0.866287887096405,0.7714014053344727,0.3976355493068695,5400,674,1126
16,0.7622803449630737,0.8753082752227783,0.8076520562171936,0.37701722979545593,5550,693,1157
17,0.7606828808784485,0.8652504086494446,0.7675683498382568,0.3961467146873474,5700,715,1185
18,0.7225439548492432,0.8795391321182251,0.934291660785675,0.35805073380470276,5850,732,1218
19,0.7684704661369324,0.8661859035491943,0.7531777620315552,0.3944759666919708,6000,749,1251
20,0.7645766735076904,0.8834773898124695,0.8062680959701538,0.3478359878063202,6150,772,1278
21,0.7334265112876892,0.8754857778549194,0.8938661813735962,0.3786698281764984,6300,797,1303
22,0.7788538336753845,0.8797135949134827,0.732871949672699,0.36722666025161743,6450,816,1334
23,0.7815495133399963,0.8857777118682861,0.7624830007553101,0.35231050848960876,6600,838,1362
24,0.7650758624076843,0.8677536249160767,0.7386163473129272,0.4032648205757141,6750,855,1395
25,0.7863418459892273,0.8734794855117798,0.7273072004318237,0.38052433729171753,6900,877,1423
26,0.7776557803153992,0.8738425970077515,0.7395173907279968,0.3831804394721985,7050,901,1449
27,0.7813498377799988,0.8728506565093994,0.7015876173973083,0.3802880644798279,7200,924,1476
28,0.7850439548492432,0.8793055415153503,0.6996665000915527,0.3644598722457886,7350,947,1503
29,0.7902356386184692,0.8874505758285522,0.7089205980300903,0.3399246633052826,7500,969,1531
30,0.7874401211738586,0.8679963946342468,0.6903455257415771,0.39402633905410767,7650,990,1560
31,0.7904353141784668,0.838671863079071,0.6615641117095947,0.47803741693496704,7800,1010,1590
32,0.7910343408584595,0.8764514327049255,0.6676663756370544,0.36814573407173157,7950,1029,1621
33,0.7926318049430847,0.8779044151306152,0.670391321182251,0.3636879622936249,8100,1048,1652
34,0.7908346652984619,0.8734005689620972,0.6626167893409729,0.36726799607276917,8250,1060,1690
35,0.7706669569015503,0.8743104934692383,0.7475809454917908,0.38127806782722473,8400,1080,1720
36,0.7744608521461487,0.8714353442192078,0.7657775282859802,0.36862027645111084,8550,1097,1753
37,0.7867411971092224,0.8914412260055542,0.7233941555023193,0.3381181061267853,8700,1113,1787
38,0.7908346652984619,0.8874737024307251,0.6832127571105957,0.3552151620388031,8850,1137,1813
39,0.7975239753723145,0.8800767064094543,0.6926787495613098,0.34556832909584045,9000,1156,1844
40,0.8000199794769287,0.8809840679168701,0.6637287139892578,0.36322951316833496,9150,1173,1877
41,0.792931318283081,0.8789190053939819,0.6440457105636597,0.36602795124053955,9300,1191,1909
42,0.7772563695907593,0.8807989954948425,0.7391789555549622,0.348116010427475,9450,1215,1935
43,0.7978234887123108,0.8815456032752991,0.6390898823738098,0.35749301314353943,9600,1233,1967
44,0.7965255379676819,0.8832291960716248,0.6841312646865845,0.3499372899532318,9750,1249,2001
45,0.7871405482292175,0.8758848905563354,0.699497401714325,0.3608970046043396,9900,1269,2031
46,0.8010183572769165,0.8819220066070557,0.634467363357544,0.3416510224342346,10050,1287,2063
47,0.7958266735076904,0.879960298538208,0.660028338432312,0.3595608174800873,10200,1306,2094
48,0.8074081540107727,0.8833268284797668,0.607925534248352,0.34879249334335327,10350,1316,2134
49,0.7968250513076782,0.8808559775352478,0.6417246460914612,0.35372358560562134,10500,1346,2154
50,0.7989217042922974,0.8788943886756897,0.6363134384155273,0.3660876154899597,10650,1365,2185
51,0.7879393100738525,0.878847599029541,0.6574070453643799,0.35459309816360474,10800,1392,2208
52,0.7917332053184509,0.8899778127670288,0.6820706129074097,0.3291882276535034,10950,1421,2229
53,0.7822483777999878,0.880648672580719,0.7346211671829224,0.3600108027458191,11100,1442,2258
54,0.8037140369415283,0.8852279782295227,0.6412150263786316,0.34244436025619507,11250,1464,2286
55,0.8086062073707581,0.8771504759788513,0.6206853985786438,0.36268937587738037,11400,1486,2314
56,0.8096046447753906,0.8844537734985352,0.6230311989784241,0.33939409255981445,11550,1513,2337
57,0.8122004866600037,0.8872575759887695,0.5966578722000122,0.33342939615249634,11700,1531,2369
58,0.8156948685646057,0.8873804807662964,0.5943384170532227,0.33196109533309937,11850,1548,2402
59,0.7816493511199951,0.8861017227172852,0.7421512007713318,0.3377068340778351,12000,1566,2434
60,0.8144968152046204,0.8895000219345093,0.5960968136787415,0.3367431163787842,12150,1589,2461
61,0.8142971396446228,0.8819078803062439,0.5899974703788757,0.3540334701538086,12300,1607,2493
62,0.8082068562507629,0.8921806812286377,0.6197754740715027,0.3269559442996979,12450,1624,2526
63,0.7905351519584656,0.8834936022758484,0.6822744011878967,0.3489982485771179,12600,1653,2547
64,0.8100039958953857,0.8793622851371765,0.6043968200683594,0.36117228865623474,12750,1676,2574
65,0.8158945441246033,0.8819705247879028,0.5941266417503357,0.34781262278556824,12900,1694,2606
66,0.8029153347015381,0.8794090151786804,0.6398165822029114,0.35300514101982117,13050,1712,2638
67,0.8126996755599976,0.8913909196853638,0.6374258995056152,0.3319046199321747,13200,1728,2672
68,0.8149960041046143,0.8874848484992981,0.5971415638923645,0.333313912153244,13350,1747,2703
69,0.802515983581543,0.884419858455658,0.6267673373222351,0.33835065364837646,13500,1773,2727
70,0.8044129610061646,0.8880649209022522,0.6243014335632324,0.3328242599964142,13650,1795,2755
71,0.8167931437492371,0.8872544169425964,0.6146610975265503,0.33857619762420654,13800,1809,2791
72,0.8187899589538574,0.8836082220077515,0.5903508067131042,0.3469381630420685,13950,1831,2819
73,0.8163937926292419,0.8861477375030518,0.5844458937644958,0.3378470838069916,14100,1850,2850
74,0.8023163080215454,0.8826388716697693,0.6426665186882019,0.34674763679504395,14250,1869,2881
75,0.8225838541984558,0.8878082633018494,0.5625122785568237,0.3304803967475891,14400,1893,2907
76,0.8109025359153748,0.8849305510520935,0.5985113978385925,0.34780824184417725,14550,1913,2937
77,0.8055111765861511,0.8889860510826111,0.6074198484420776,0.3317175507545471,14700,1930,2970
78,0.8122004866600037,0.8911457657814026,0.6317572593688965,0.32733994722366333,14850,1949,3001
79,0.7975239753723145,0.8827956914901733,0.6683066487312317,0.3505341112613678,15000,1968,3032
80,0.828973650932312,0.8878820538520813,0.5732227563858032,0.3292141258716583,15150,1986,3064
81,0.8201876878738403,0.8891180753707886,0.5728188753128052,0.3283938765525818,15300,2005,3095
82,0.8213858008384705,0.8885699510574341,0.560945987701416,0.32843148708343506,15450,2027,3123
83,0.8177915215492249,0.8897565603256226,0.5795015096664429,0.3252898156642914,15600,2053,3147
